Data;Hora (Local);Temp. Med. (C);Temp. Max. (C);Temp. Min. (C);Umi. Med. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Med. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Tend. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (graus);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
01/10/2023;1500;24.1;25.2;22.8;67.1;70;63;17.6;18.1;17;0;1013.88;1013.55;5.5;286;11.3;;0.0
01/10/2023;1600;23.5;25;22.7;67.2;69;63;17.1;17.5;16.5;0;1013.88;1013.55;5.9;260;12.9;;0.0
01/10/2023;1700;21.1;22.7;19.7;73.4;78;68;16.1;16.8;15.6;0.34;1014.22;1013.88;5.7;250;12.9;;0.0
01/10/2023;1800;18.9;19.7;18.6;79.3;80;78;15.2;15.8;15.1;0.34;1014.56;1014.22;5.3;254;9.7;;0.0
01/10/2023;1900;18.3;18.6;18;80.8;81;80;14.9;15.2;14.7;0.68;1015.24;1014.56;5.6;270;11.3;;0.0
01/10/2023;2000;17.8;18;17.6;81.2;82;81;14.5;14.7;14.4;0.68;1015.92;1015.24;4.8;229;9.7;;0.0
01/10/2023;2100;17.5;17.6;17.4;81.4;82;81;14.3;14.5;14.1;0.34;1016.26;1015.92;4.3;281;9.7;;0.0
01/10/2023;2200;17.4;17.4;17.3;80.2;81;80;13.9;14.1;13.8;0;1016.26;1016.26;4;258;8;;0.0
01/10/2023;2300;17.2;17.3;17.2;79.6;80;79;13.7;13.8;13.6;-0.34;1016.26;1015.92;2.9;352;8;;0.0
02/10/2023;000;17.1;17.2;17.1;79;79;79;13.5;13.6;13.4;-0.68;1015.92;1015.24;2.9;265;8;;0.0
02/10/2023;100;17;17.1;16.9;78;79;78;13.1;13.4;13;-0.34;1015.24;1014.56;2.8;283;6.4;;0.0
02/10/2023;200;16.8;16.9;16.7;77.5;78;77;12.9;13;12.7;-0.68;1014.9;1014.22;2.2;281;6.4;;0.0
02/10/2023;300;16.6;16.7;16.5;78;78;78;12.8;12.9;12.7;-0.34;1014.22;1013.88;2.7;272;6.4;;0.0
02/10/2023;400;16.5;16.5;16.4;78.6;79;77;12.7;12.8;12.4;0;1014.22;1013.88;1.7;263;6.4;;0.0
02/10/2023;500;16.5;16.5;16.5;77;77;77;12.4;12.4;12.4;0.34;1014.22;1013.88;1.9;272;4.8;;0.0
02/10/2023;600;16.6;16.8;16.5;77;77;77;12.6;12.7;12.4;0.68;1014.9;1014.22;2.3;251;6.4;;0.0
02/10/2023;700;17.3;17.9;16.8;76.7;77;76;13.2;13.6;12.7;0.34;1015.24;1014.9;2.7;269;6.4;;0.0
02/10/2023;800;18.3;18.7;17.9;74.3;75;74;13.7;14;13.4;0;1015.24;1014.9;2.8;270;8;;0.0
02/10/2023;900;19.2;19.7;18.7;72.2;74;69;14;14.3;13.8;0;1015.58;1015.24;3.5;291;8;;0.0
02/10/2023;1000;19.5;19.7;19.2;69.7;70;69;13.8;14;13.6;0;1015.24;1015.24;4.2;252;12.9;;0.0
02/10/2023;1100;19.3;19.5;19;70.1;72;69;13.7;14.2;13.5;-0.34;1015.24;1014.9;4.6;246;11.3;;0.0
02/10/2023;1200;19;19.2;18.8;70.1;72;66;13.5;13.9;12.7;-0.68;1014.9;1014.22;6;104;12.9;;0.0
02/10/2023;1300;19;19.3;18.5;63.2;66;61;11.8;12.8;11.1;-0.34;1014.22;1013.88;5.7;256;12.9;;0.0
02/10/2023;1400;18.3;18.6;18.2;67;70;63;12.1;12.7;11.3;-0.34;1013.88;1013.55;5.9;66;14.5;;0.0
02/10/2023;1500;17.9;18.3;17.8;70.7;72;69;12.5;12.7;12.3;0;1013.88;1013.55;4.4;265;11.3;;0.0
02/10/2023;1600;17.6;17.9;17.4;73.2;75;71;12.8;13;12.6;0;1013.88;1013.55;4.3;279;9.7;;0.0
02/10/2023;1700;17.3;17.4;17.1;75.1;76;74;12.8;12.9;12.6;0.34;1014.22;1013.88;3.9;278;9.7;;0.0
02/10/2023;1800;17;17.1;16.9;76.4;77;76;12.8;12.9;12.7;0;1014.56;1014.22;2.6;277;6.4;;0.0
02/10/2023;1900;16.9;16.9;16.8;76.6;77;76;12.7;12.8;12.6;0;1014.56;1014.22;2.3;289;6.4;;0.0
02/10/2023;2000;16.7;16.8;16.5;78;79;77;12.8;13.1;12.7;0.68;1015.24;1014.22;1.3;264;4.8;;0.0
02/10/2023;2100;16.4;16.5;16.3;78.4;79;78;12.7;12.8;12.6;0;1015.58;1015.24;0.8;274;4.8;;0.0
02/10/2023;2200;16.3;16.3;16.2;77.8;80;77;12.4;12.8;12.2;0;1015.58;1015.24;1.1;264;4.8;;0.0
02/10/2023;2300;15.9;16.3;15.6;80.6;82;78;12.5;12.9;12.2;0;1015.24;1014.9;0.4;262;3.2;;0.0
03/10/2023;000;15.8;16.1;15.5;79.3;82;78;12.2;12.6;11.9;-0.34;1015.24;1014.56;3;259;8;;0.0
03/10/2023;100;16.1;16.1;16.1;78.1;79;77;12.3;12.4;12.1;0;1014.56;1014.56;3.2;264;6.4;;0.0
03/10/2023;200;15.9;16.1;15.7;79;81;78;12.2;12.5;11.9;0;1014.56;1014.22;1.3;256;4.8;;0.0
03/10/2023;300;15.9;15.9;15.7;79.2;81;78;12.2;12.6;11.9;0;1014.22;1014.22;3.1;262;6.4;;0.0
03/10/2023;400;15.9;16;15.9;79.9;81;79;12.5;12.6;12.3;0.34;1014.56;1014.22;3.6;261;8;;0.0
03/10/2023;500;16.2;16.3;16;79.4;80;79;12.6;12.8;12.4;0;1014.56;1014.22;3.9;259;8;;0.0
03/10/2023;600;16.3;16.6;16.2;80.9;81;80;13;13.3;12.8;0.34;1014.9;1014.56;0.1;249;3.2;;0.0
03/10/2023;700;17.3;17.9;16.6;78.4;81;77;13.5;14;13.1;0.34;1015.24;1014.9;3.7;258;6.4;;0.0
03/10/2023;800;19;20.6;17.9;73.4;77;67;14.1;14.8;13.8;0;1015.24;1015.24;3.2;258;6.4;;0.0
03/10/2023;900;20.8;21.5;20.2;64.8;67;61;13.9;14.4;13.1;0;1015.24;1015.24;3.8;169;11.3;;0.0
03/10/2023;1000;21.8;23;20.9;59.2;63;52;13.4;14.2;12.3;-0.68;1014.9;1014.22;5.7;249;11.3;;0.0
03/10/2023;1100;23.1;23.9;22.3;52.8;57;48;13;14.6;11.9;-0.34;1014.22;1013.88;5.9;229;11.3;;0.0
03/10/2023;1200;24.6;25.2;24;55.3;57;54;15.1;15.7;14.4;-1.36;1013.88;1012.53;5.9;221;12.9;;0.0
03/10/2023;1300;25.1;25.6;24.6;56.1;57;55;15.7;16;15.3;-1.02;1012.53;1011.51;7.3;240;14.5;;0.0
03/10/2023;1400;25.3;25.9;24.6;57.5;60;56;16.3;16.8;15.5;-1.02;1011.51;1010.5;6.4;247;14.5;;0.0
03/10/2023;1500;25.3;26.2;24;59.3;64;56;16.7;17.2;16.2;-0.34;1010.84;1010.16;5.3;269;11.3;;0.0
03/10/2023;1600;23.2;24.2;22.1;66.9;70;64;16.7;16.9;16.3;0;1010.5;1010.5;6.4;239;12.9;;0.0
03/10/2023;1700;21.5;22.1;20.4;71.4;75;70;16.1;16.5;15.7;0.68;1011.51;1010.5;2.5;207;8;;0.0
03/10/2023;1800;19.8;20.4;19.3;77.2;78;75;15.6;16;15.3;0.68;1012.19;1011.51;2.6;245;8;;0.0
03/10/2023;1900;19;19.3;18.7;79.2;80;78;15.3;15.5;15.1;0.68;1012.87;1011.85;1.2;209;4.8;;0.0
03/10/2023;2000;18.5;18.7;18.4;81.4;82;80;15.2;15.4;15.2;0.68;1013.21;1012.19;0.8;255;6.4;;0.0
03/10/2023;2100;18.2;18.4;17.9;83.3;85;82;15.3;15.7;15.1;0.68;1013.88;1012.87;0.9;200;3.2;;0.0
03/10/2023;2200;18.3;18.8;18.1;84.4;85;84;15.6;16;15.4;-0.68;1013.21;1011.51;4.6;99;14.5;;0.0
03/10/2023;2300;18.8;19;18.7;83.1;84;83;15.9;16.1;15.8;-1.38;1012.19;1010.5;7;244;16.1;;0.0
04/10/2023;000;18.7;18.8;18.5;83;83;83;15.7;15.8;15.6;-0.68;1011.18;1010.16;10.1;246;17.7;;0.0
04/10/2023;100;18.4;18.5;18;83.7;86;83;15.6;15.7;15.6;-4.76;1010.16;1005.42;7;231;17.7;;0.0
04/10/2023;200;18.8;19.1;18.1;83.7;86;83;16;16.2;15.6;4.77;1010.16;1005.42;9;245;22.5;;0.0
04/10/2023;300;18.7;19.1;18.3;86.1;89;83;16.3;16.4;16.2;-1.02;1010.16;1008.47;2.8;223;14.5;;0.5
04/10/2023;400;18.1;18.3;18;91.1;93;89;16.6;16.8;16.4;1.7;1010.84;1009.14;2;144;4.8;;4.6
04/10/2023;500;18;18;18;93;94;93;16.8;17;16.8;-0.68;1011.18;1009.14;1.9;255;8;;8.4
04/10/2023;600;17.9;18;17.9;94;94;94;16.9;17;16.9;0;1010.5;1009.48;2.1;87;8;;6.1
04/10/2023;700;18;18;17.9;94.6;95;94;17.1;17.2;16.9;0.68;1010.84;1010.16;1;270;4.8;;9.4
04/10/2023;800;18.1;18.2;18;95;95;95;17.3;17.4;17.2;-0.34;1010.84;1010.5;0.9;288;4.8;;12.2
04/10/2023;900;18.3;18.5;18.2;95;95;95;17.4;17.7;17.4;-0.34;1010.5;1009.82;1.8;172;6.4;;7.4
04/10/2023;1000;18.7;18.8;18.5;95;95;95;17.8;17.9;17.7;-0.68;1010.16;1009.14;4.3;239;9.7;;2.3
04/10/2023;1100;18.8;18.9;18.8;95;95;95;18;18.1;17.9;-0.34;1009.82;1008.81;5.8;249;12.9;;7.6
04/10/2023;1200;18.9;19.3;18.8;95;95;95;18;18.4;17.9;-2.04;1009.48;1007.11;4.7;250;12.9;;7.9
04/10/2023;1300;19.3;19.4;19.2;94.1;95;94;18.3;18.4;18.2;-1.36;1007.11;1005.76;6.7;241;12.9;;0.8
04/10/2023;1400;19.5;19.8;19.3;92.7;94;92;18.3;18.6;18.1;-1.72;1006.1;1004.06;7.7;256;17.7;;0.0
04/10/2023;1500;20.3;20.8;19.8;91.1;92;89;18.8;19.1;18.4;0.34;1004.74;1003.73;4.7;263;9.7;;0.0
04/10/2023;1600;21.2;21.5;20.8;87.6;89;87;19.1;19.2;18.9;0.36;1005.42;1004.74;5.2;252;9.7;;0.0
04/10/2023;1700;21.6;22;21;85.2;87;84;19;19.3;18.6;-0.35;1005.08;1004.74;3;220;8;;0.0
04/10/2023;1800;20.3;21;19.8;89;91;87;18.5;18.7;18.1;0;1004.4;1003.73;1;108;4.8;;0.0
04/10/2023;1900;19.6;19.8;19.4;92.3;93;91;18.3;18.6;18.1;1.37;1006.43;1004.74;1.4;256;6.4;;0.0
04/10/2023;2000;19.7;19.8;19.7;93;93;93;18.6;18.6;18.6;1.03;1007.79;1006.77;1.1;279;8;;0.0
04/10/2023;2100;20.2;20.4;19.8;87.9;93;84;18.1;18.7;17.4;0.34;1007.79;1007.45;5.6;254;11.3;;0.0
04/10/2023;2200;20;20.2;19.9;82.2;84;81;16.8;17.4;16.5;1.36;1008.81;1007.45;5.2;269;11.3;;0.0
04/10/2023;2300;19.9;19.9;19.9;81.6;83;81;16.6;16.9;16.5;0;1008.47;1007.79;5;319;9.7;;0.0
05/10/2023;000;19.8;19.9;19.6;79.7;81;78;16.2;16.5;15.7;-0.34;1008.81;1008.13;2.9;273;8;;0.0
05/10/2023;100;19.5;19.7;19;78.8;81;77;15.7;15.9;15.4;-0.34;1008.47;1008.13;1.2;358;4.8;;0.0
05/10/2023;200;18.9;19.2;18.7;79.5;82;77;15.3;15.7;14.9;-0.34;1008.47;1007.79;1;317;4.8;;0.0
05/10/2023;300;19.5;19.6;19.2;77;77;77;15.3;15.4;15.1;0;1008.13;1007.79;3;317;8;;0.0
05/10/2023;400;19.6;19.6;19.5;75.5;77;75;15.1;15.4;14.9;0.68;1008.81;1008.13;3.3;289;8;;0.0
05/10/2023;500;19.4;19.5;19.4;75.9;76;75;15.1;15.2;14.9;0.34;1009.14;1008.81;3.9;139;8;;0.0
05/10/2023;600;19.4;19.4;19.4;76.8;77;76;15.2;15.2;15.1;0.68;1009.82;1008.81;4.2;265;9.7;;0.0
05/10/2023;700;19.7;19.9;19.4;76;77;73;15.3;15.6;14.9;0.68;1010.5;1009.82;4;319;8;;0.0
05/10/2023;800;19.9;20.4;19.7;73.6;74;73;15.1;15.5;14.9;0.68;1011.85;1010.5;4.9;276;11.3;;0.0
05/10/2023;900;20;20.4;19.8;72.8;74;72;15;15.4;14.8;-0.68;1011.85;1010.84;4.4;293;9.7;;0.0
05/10/2023;1000;20.4;20.7;19.8;69.4;73;67;14.6;15.1;14.3;0.68;1011.18;1010.5;4.7;289;9.7;;0.0
05/10/2023;1100;20.5;20.9;20.1;71.6;73;70;15.2;15.5;15.1;1.02;1012.19;1011.18;3.9;251;8;;0.0
05/10/2023;1200;20.3;20.6;20;72;75;70;15.1;15.8;14.3;-0.34;1011.85;1011.51;4.3;286;16.1;;0.0
05/10/2023;1300;20.1;20.6;19.3;72.1;77;70;14.9;15.3;14.6;-0.34;1012.19;1011.51;2.8;258;8;;0.0
05/10/2023;1400;19.4;19.7;19.1;78.1;79;77;15.5;15.9;15;-0.34;1012.19;1011.18;2.7;257;9.7;;0.0
05/10/2023;1500;19.2;19.6;18.7;79.3;82;78;15.5;16.1;14.8;0.34;1011.85;1011.18;1.7;150;9.7;;0.0
05/10/2023;1600;18.6;18.8;18.5;79.4;81;78;15;15.4;14.8;0.34;1012.19;1011.51;2.9;266;11.3;;0.0
05/10/2023;1700;18.2;18.6;17.5;81.8;86;80;15.1;15.4;14.9;0.34;1014.56;1012.19;3.1;253;11.3;;0.3
05/10/2023;1800;17;17.5;16.8;88.3;90;86;15.1;15.2;14.9;1.02;1013.88;1012.87;0.5;232;3.2;;0.0
05/10/2023;1900;16.7;16.8;16.7;90.5;91;90;15.2;15.2;15.1;0.34;1014.56;1014.22;0;233;3.2;;0.0
05/10/2023;2000;16.7;16.7;16.6;91.6;92;91;15.3;15.3;15.1;0.34;1015.24;1014.9;0;315;0;;0.0
05/10/2023;2100;16.6;16.6;16.6;92;92;92;15.3;15.3;15.3;0.34;1015.58;1015.24;0;270;0;;0.0
05/10/2023;2200;16.6;16.7;16.6;92.1;93;92;15.3;15.6;15.3;0;1015.24;1015.24;0;270;0;;0.0
05/10/2023;2300;16.8;16.8;16.7;93;93;93;15.6;15.6;15.6;-0.68;1015.24;1014.56;0.1;251;3.2;;0.0
06/10/2023;000;16.8;16.8;16.8;93;93;93;15.6;15.6;15.6;-0.34;1014.9;1014.22;0;315;0;;0.0
06/10/2023;100;16.9;17;16.8;92.2;93;91;15.6;15.7;15.4;-0.34;1014.22;1013.88;0;270;0;;0.0
06/10/2023;200;17;17;16.9;91;91;91;15.5;15.5;15.4;-0.34;1013.55;1013.21;0.4;256;6.4;;0.0
06/10/2023;300;17.1;17.1;17;89.7;91;89;15.3;15.5;15.2;-0.34;1013.21;1012.87;4.6;264;8;;0.0
06/10/2023;400;16.8;17;16.8;90;90;89;15.1;15.3;15.1;0;1013.55;1012.87;3.3;259;8;;0.0
06/10/2023;500;16.9;17;16.8;90.5;91;90;15.3;15.5;15.1;0.34;1013.55;1013.21;0.5;251;4.8;;0.0
06/10/2023;600;17.1;17.2;17;91.1;92;91;15.6;15.8;15.5;1.02;1014.56;1013.55;0.6;44;4.8;;1.0
06/10/2023;700;17.1;17.2;17.1;92.4;93;92;15.9;16.1;15.8;1.02;1015.24;1014.22;0.7;248;4.8;;0.3
06/10/2023;800;17.3;17.4;17.2;93;93;93;16.2;16.2;16.1;0.34;1015.58;1015.24;0.4;260;3.2;;0.5
06/10/2023;900;17.4;17.6;17.3;93;94;93;16.2;16.6;16.1;0;1015.58;1015.24;2.3;252;4.8;;0.3
06/10/2023;1000;18.1;18.6;17.6;93.8;94;93;17.1;17.4;16.6;-0.34;1015.24;1014.9;0.2;257;3.2;;0.0
06/10/2023;1100;19.5;20.6;18.6;89.7;93;86;17.7;18.3;17.3;-0.34;1014.9;1014.56;1.9;161;8;;0.0
06/10/2023;1200;21.2;22;20.6;82.9;86;81;18.2;18.6;17.9;-0.34;1014.56;1013.88;3;201;6.4;;0.0
06/10/2023;1300;21.9;22.3;21.6;80.9;82;80;18.5;18.8;18.2;-0.68;1013.88;1013.21;2.6;242;6.4;;0.0
06/10/2023;1400;21.9;22.3;21.7;81.6;83;81;18.6;18.8;18.5;-0.68;1013.21;1012.53;1.9;247;6.4;;0.0
06/10/2023;1500;21.3;21.7;20.7;84.7;87;83;18.6;18.9;18.4;-0.34;1012.53;1011.85;1.2;242;4.8;;0.0
06/10/2023;1600;20.1;20.7;19.7;89.3;92;87;18.3;18.5;18.2;-0.34;1012.19;1011.18;1.4;286;9.7;;1.0
06/10/2023;1700;19.6;19.7;19.5;92.8;94;92;18.4;18.5;18.3;0;1012.53;1011.51;1.4;279;8;;15.5
06/10/2023;1800;19.4;19.5;19.4;94;94;94;18.4;18.5;18.4;0.34;1012.53;1012.19;0;270;0;;0.0
06/10/2023;1900;19.4;19.4;19.4;94;95;94;18.4;18.6;18.4;1.02;1013.55;1012.53;1.1;267;4.8;;0.8
06/10/2023;2000;19.4;19.4;19.4;95;95;95;18.6;18.6;18.6;0.68;1013.88;1012.53;0.6;309;6.4;;0.3
06/10/2023;2100;19.4;19.4;19.4;95;95;95;18.6;18.6;18.6;0.34;1014.56;1013.21;0.5;272;6.4;;1.0
06/10/2023;2200;19.4;19.5;19.4;95.4;96;95;18.7;18.8;18.6;-0.68;1013.88;1012.87;1.7;6;9.7;;0.3
06/10/2023;2300;19.5;19.5;19.5;96;96;96;18.8;18.8;18.8;0;1014.22;1012.87;1;287;8;;3.8
07/10/2023;000;19.6;19.9;19.5;96;96;96;19;19.2;18.8;-0.34;1013.55;1012.53;0.9;71;6.4;;3.6
07/10/2023;100;20;20;19.9;96;96;96;19.3;19.3;19.2;0.68;1013.88;1011.18;9.4;79;25.7;;19.3
07/10/2023;200;19.8;20;19.8;96;96;96;19.2;19.3;19.1;-2.38;1013.21;1010.5;10;30;19.3;;8.1
07/10/2023;300;19.8;19.9;19.8;96;96;96;19.2;19.2;19.1;1.36;1011.85;1010.5;4.8;82;14.5;;0.8
07/10/2023;400;19.9;19.9;19.9;96;96;96;19.2;19.2;19.2;-0.34;1011.85;1011.18;3.8;69;11.3;;0.0
07/10/2023;500;19.9;19.9;19.9;96;96;96;19.2;19.2;19.2;1.02;1012.53;1011.51;3.8;71;8;;0.8
07/10/2023;600;19.9;19.9;19.9;96;96;96;19.2;19.2;19.2;1.36;1014.22;1011.51;5.4;68;12.9;;2.0
07/10/2023;700;19.9;20;19.9;96;96;96;19.3;19.3;19.2;0.34;1015.92;1013.55;3.1;270;8;;26.4
07/10/2023;800;19.9;19.9;19.9;96;96;96;19.2;19.2;19.2;1.7;1016.26;1014.22;2.4;98;8;;5.3
07/10/2023;900;19.9;20;19.9;96;96;96;19.2;19.3;19.2;1.37;1016.59;1015.24;2.1;271;6.4;;7.1
07/10/2023;1000;20.1;20.3;20;96;96;96;19.5;19.6;19.3;-1.02;1017.27;1014.9;4.9;47;14.5;;8.6
07/10/2023;1100;20.3;20.4;20.2;96;96;96;19.7;19.7;19.6;0.34;1016.26;1015.58;1.8;42;9.7;;6.3
07/10/2023;1200;20.2;20.2;20.1;96;96;96;19.5;19.6;19.4;-0.34;1015.92;1014.56;1.5;276;4.8;;6.6
07/10/2023;1300;20.4;20.6;20.1;96;96;96;19.8;19.9;19.4;0;1015.92;1014.9;3.9;266;9.7;;7.1
07/10/2023;1400;20.8;21.1;20.6;96;96;96;20.2;20.4;19.9;-1.7;1015.58;1013.21;3.8;256;11.3;;0.8
07/10/2023;1500;20.9;21.1;20.8;95.3;96;95;20.2;20.3;19.9;0.68;1014.9;1013.55;2.5;258;8;;0.0
07/10/2023;1600;20.9;21;20.8;94.7;95;94;20;20.2;19.9;0;1014.9;1014.56;2.8;255;6.4;;0.0
07/10/2023;1700;20.9;21;20.7;94;94;94;19.9;20;19.7;0.34;1014.9;1014.22;0.1;101;3.2;;0.0
07/10/2023;1800;20.7;20.7;20.5;94;94;94;19.7;19.7;19.5;1.36;1016.59;1014.9;1.1;84;4.8;;0.0
07/10/2023;1900;20.5;20.5;20.4;95;95;94;19.6;19.7;19.5;1.7;1017.95;1016.26;1.7;69;6.4;;0.3
07/10/2023;2000;20.3;20.4;20.2;95;95;95;19.5;19.6;19.4;0.34;1018.29;1017.95;0.2;270;4.8;;2.8
07/10/2023;2100;20.2;20.2;20;95;95;95;19.3;19.4;19.2;0;1018.63;1018.29;1.4;102;6.4;;1.3
07/10/2023;2200;19.6;20;19.4;95;95;95;18.8;19.2;18.6;0;1018.63;1017.95;3.1;92;8;;0.8
07/10/2023;2300;19.3;19.4;19.3;95.8;96;95;18.6;18.6;18.4;0.34;1018.96;1018.29;2.1;77;4.8;;2.0
08/10/2023;000;19.3;19.3;19.3;96;96;96;18.6;18.6;18.6;0.68;1019.3;1018.29;0.6;42;4.8;;1.5
08/10/2023;100;18.8;19.3;18.6;96;96;96;18.1;18.6;17.9;-2.38;1019.3;1016.93;1.8;269;6.4;;0.3
08/10/2023;200;18.5;18.6;18.3;96;96;96;17.8;17.9;17.6;-1.7;1016.93;1015.24;0.8;265;4.8;;0.0
08/10/2023;300;18.3;18.4;18.3;96;96;96;17.6;17.7;17.6;1.36;1016.59;1014.9;0.5;261;3.2;;0.0
08/10/2023;400;18.4;18.4;18.3;96;96;96;17.7;17.7;17.6;-1.36;1016.59;1015.24;0.5;70;4.8;;0.0
08/10/2023;500;18.2;18.3;18.1;96;96;96;17.6;17.6;17.4;2.72;1017.95;1015.24;0.6;311;4.8;;0.0
08/10/2023;600;18;18.1;18;96;96;96;17.4;17.4;17.3;0;1018.29;1017.95;0.7;261;4.8;;0.3
08/10/2023;700;18.2;18.5;18;95.8;96;95;17.5;17.7;17.3;-1.36;1017.95;1016.59;0.7;183;6.4;;0.0
08/10/2023;800;19.6;20.1;18.5;91.2;95;86;18.1;18.8;17.4;0;1017.27;1016.59;2;146;8;;0.0
08/10/2023;900;20.3;20.6;19.9;85.2;86;84;17.7;18.2;17.3;0;1016.59;1016.26;3.2;244;11.3;;0.0
08/10/2023;1000;19.3;19.9;18.6;88;91;85;17.3;17.5;17.1;0;1016.93;1016.59;2.6;270;6.4;;9.7
08/10/2023;1100;18.4;18.6;18.3;92.5;93;91;17.1;17.3;16.9;0.37;1016.93;1016.59;2.9;273;6.4;;11.2
08/10/2023;1200;18.7;18.9;18.4;93.8;94;93;17.7;17.9;17.2;-0.34;1016.93;1016.59;0.5;270;4.8;;6.6
08/10/2023;1300;18.6;18.8;18.5;94;94;94;17.6;17.8;17.5;-0.68;1016.59;1015.92;3.2;269;6.4;;8.6
08/10/2023;1400;18.7;18.8;18.5;94;94;94;17.7;17.8;17.5;-2.04;1015.92;1013.88;1.5;296;6.4;;3.3
08/10/2023;1500;18.8;18.9;18.7;93.4;94;93;17.7;17.9;17.6;0.34;1014.22;1013.55;2;271;6.4;;3.1
08/10/2023;1600;18.6;18.7;18.6;93;93;93;17.4;17.6;17.4;-0.68;1014.22;1013.21;2.4;266;8;;6.9
08/10/2023;1700;18.5;18.6;18.5;93.8;94;93;17.5;17.6;17.4;1.7;1015.24;1013.55;1.7;265;8;;9.4
08/10/2023;1800;18.4;18.5;18.4;94.7;95;94;17.5;17.6;17.4;-0.68;1015.24;1014.56;0.9;264;4.8;;6.1
08/10/2023;1900;18.4;18.4;18.4;95;95;95;17.6;17.6;17.6;0;1014.56;1013.21;1.7;119;9.7;;1.0
08/10/2023;2000;18.5;18.8;18.4;95.7;96;95;17.8;18.1;17.6;-0.68;1015.24;1013.88;1.7;40;8;;1.5
08/10/2023;2100;18.7;18.8;18.7;96;96;96;18.1;18.1;18.1;-1.7;1014.56;1012.19;1.5;356;8;;0.5
08/10/2023;2200;18.7;18.7;18.7;96;96;96;18.1;18.1;18.1;2.04;1014.56;1011.51;3.9;267;9.7;;4.3
08/10/2023;2300;18.4;18.6;18.4;96;96;96;17.8;17.9;17.7;0;1014.56;1014.22;1.1;271;8;;0.3
09/10/2023;000;18.3;18.4;18.3;96;96;96;17.7;17.7;17.6;-0.34;1014.56;1013.88;0.4;278;4.8;;0.0
09/10/2023;100;18.3;18.4;18.3;96;96;96;17.6;17.7;17.6;-0.68;1014.22;1013.21;1.7;24;8;;0.0
09/10/2023;200;18.3;18.4;18.3;95;96;95;17.5;17.7;17.4;-0.34;1013.21;1012.87;3;281;8;;0.0
09/10/2023;300;18.3;18.4;18.3;94.6;95;94;17.4;17.4;17.3;0;1012.87;1012.53;3;282;6.4;;0.3
09/10/2023;400;18.5;18.5;18.4;93;94;93;17.3;17.4;17.2;0.68;1013.55;1012.87;3.6;262;8;;0.0
09/10/2023;500;18.7;19;18.5;91.5;93;90;17.3;17.4;17.2;0.68;1014.22;1013.55;5;244;9.7;;0.0
09/10/2023;600;19.1;19.5;19;90;90;90;17.4;17.8;17.3;1.03;1015.58;1014.56;3.4;261;8;;0.0
